AGRESSION_WAR_DISMANTLE_NAME;$ORDER$ War of $FIRST$ Aggression;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$FIRST$ War of $COUNTRY_ADJ$ Restoration;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST$-$SECOND$ War of the Balkans;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_FREE_NAME;$ORDER$$FIRST$ War of Propping up $COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME;$ORDER$$FIRST$ intervention in $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME_GBR_CHI;$ORDER$Opium War;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_GUNBOAT_NAME_FRA_MEX;$ORDER$Pastry War;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_HOLY_LAND_NAME;$ORDER$$FIRST$-$SECOND$ Levantine War;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_HUMILIATE_NAME;$ORDER$$FIRST$ War to Humiliate $SECOND$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_SANCTIONS_NAME;$ORDER$$FIRST$ Sanctions War $SECOND$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_INDEPENDENCE_NAME;$ORDER$$FIRST$ War of Independence;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_LIBERATE_NAME;$ORDER$$FIRST$ War of $COUNTRY_ADJ$ Liberation;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST$-$SECOND$ War of Anti-Imperialism;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_NAME;$ORDER$War of $FIRST$ Aggression;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME;$ORDER$ Acquisition of $FIRST$ $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME;$ORDER$War of $FIRST$ Control Over $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME_GBR_IRE;$ORDER$Irish War of Independence;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME_TUR_ROM;$ORDER$Romanian War of Independence;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST$-$SECOND$ War of American Restoration;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restoration of Order to the $SECOND$ provinces;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$ Platine War;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_RUDEBOI_NAME;$ORDER$$FIRST$ War of $SECOND$ Containment;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST$ Jihad;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_CORE_NAME;$ORDER$$FIRST$ Aggression for $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_NAME;$ORDER$$FIRST$ War of $STATE$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_SPHERE_NAME;$ORDER$$FIRST$-$SECOND$ War over $COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ Liberation of $SECOND_COUNTRY$;;;;;;;;x;;;;;;;;;;;;;
AGRESSION_WAR_UNIFICATION_NAME;$ORDER$ $FIRST$ Liberation of $STATE$;;;;;;;;x;;;;;;;;;;;;;
AI;AI;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ALLY;Ally;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ALLY_OF_ALLY;Ally of Ally;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_ALLY;Attacking Ally;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_ENEMIES;Attacking Enemies;;;;;;;;x;;;;;;;;;;;;;
AIREASON_ATTACKING_FRIENDS;Attacking Friends;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BACKED_BY_ALLY;Backed by Ally;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BADBOY;Infamy;;;;;;;;x;;;;;;;;;;;;;
AIREASON_BASE_RELUCTANCE;Base Reluctance;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CIV_VS_UNCIV;Civilized vs Uncivilized;;;;;;;;x;;;;;;;;;;;;;
AIREASON_COMMON_FOE;Common Foe;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CONSTRUCTING_CB;Strategic Interests;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CRISIS_OFFER;$WARGOAL$:;;;;;;;;x;;;;;;;;;;;;;
AIREASON_CURRENT_WARS;Current Wars;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DESIRES_GP_ALLY;Wants a Great Power ally;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DIFFERENT_GOVTYPES;Government Type;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DIPLOMATIC_GOALS;Political Considerations;;;;;;;;x;;;;;;;;;;;;;
AIREASON_DISTANCE;Distance;;;;;;;;x;;;;;;;;;;;;;
AIREASON_GP_RELATIONS;Opinion;;;;;;;;x;;;;;;;;;;;;;
AIREASON_HELD_CORES;Owns Core Provinces;;;;;;;;x;;;;;;;;;;;;;
AIREASON_NEGATIVE_RELATIONS;Negative Relations (need 100);;;;;;;;x;;;;;;;;;;;;;
AIREASON_NOT_OVERLORD;Not my Overlord;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OTHER_SPHERE;Other Sphere;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OTHER_SPHERE_LEADER;Other Sphere Leader;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OUR_CASUS_BELLI;Our Casus Belli;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OUR_SPHERE;Our Sphere;;;;;;;;x;;;;;;;;;;;;;
AIREASON_OVERLORD;Overlord;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIONS;Relations;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIVE_ARMY_STRENGTH;Army Strength;;;;;;;;x;;;;;;;;;;;;;
AIREASON_RELATIVE_NAVY_STRENGTH;Navy Strength;;;;;;;;x;;;;;;;;;;;;;
AIREASON_STRATEGIC_INTERESTS;Strategic Interests;;;;;;;;x;;;;;;;;;;;;;
AIREASON_THREATS;Threats;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_EARLY_IN_CRISIS;Early in Crisis;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_ALLIANCES;Too Many Alliances;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_CRISIS_WARGOALS;Added Wargoals;;;;;;;;x;;;;;;;;;;;;;
AIREASON_TOO_MANY_GP_ALLIES;Too many Great Power allies;;;;;;;;x;;;;;;;;;;;;;
AIREASON_WAR_WITH_SPHERE_LEADER;War with Sphere Leader;;;;;;;;x;;;;;;;;;;;;;
AIREASON_YOUR_CASUS_BELLI;Your Casus Belli;;;;;;;;x;;;;;;;;;;;;;
AIRWINGS;Air Units;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLOMATIC_VALUE;Diplomatic Value;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLO_NO;They will not accept;;;;;;;;x;;;;;;;;;;;;;
AI_DIPLO_YES;They will accept;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ and a comparison of their relative military strengths led the editor to the conclusion that both countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliances to diminish the unavoidable threat the $TAG_0_1_ADJ$ pose.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_MEDIUM;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of their chilly relations with $TAG_0_1$ led the editor to the conclusion that absent new guarantees, both countries might soon find themselves in the state of war.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC1_SHORT;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! Analysis of their chilly relations with $TAG_0_1$ led to the conclusion that war might be unavoidable.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_LONG;According to reports from the inner circles of the $TAG_0_0_ADJ$ government, the prevalent mood of all top officials is one of deep apprehension and fear. Many predict that rivalries between $TAG_0_1$ and them will spark an international conflict, one which $TAG_0_0$ might well lose. Therefore, it is rumoured they are considering the possibility that war might come to their doorstep, and are making concrete preparations should this happen. Fear seems to also be spreading to the population, who expect the worst: A cruel defeat.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_MEDIUM;The mood of $TAG_0_0_ADJ$ officials is one of frightful apprehension when it comes to the actions of $TAG_0_1$. Being ever watchful of their actions, many fear that an eventual war between both countries will result in a cruel defeat to $TAG_0_0$.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_DESC2_SHORT;Through local press reports, it seems the $TAG_0_0_ADJ$ population and government are suffering from a widespread fear of $TAG_0_1$'s military power. More on page 4.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_TITLE1;The fears of $TAG_0_0$;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_OTHER_TITLE2;The $TAG_0_0_ADJ$ fear;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_LONG;Reports of rumours are coming in from our correspondent in $TAG_0_0$. An unnamed source informs that a series of meetings involving top military officers have taken place in their capital in the last few months. The top theme of these meetings involves a possible fictitious scenario where war is declared and our military invades them. Measures of counter-attack and, if needed, even guerrilla warfare methods were discussed. Apparently the top command of the $TAG_0_0_ADJ$ army is preparing for the worst. It seems we are feared by them!;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_MEDIUM;An unnamed source in $TAG_0_0$ reports that the government there is preparing for the worst. A fictitious scenario involving a war declaration by our country against them is deemed possible, and top military officers consider our military might frightening!;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC1_SHORT;Reports are coming in from an unnamed source in $TAG_0_0$ of a series of military meetings in their capital. It seems they deem an invasion by our troops a serious possibility! ;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC2_LONG;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of the chilly relations between our countries and a careful comparison of our relative military strengths led the editor to the conclusion that our countries might soon find themselves in a state of war, and when that day comes, $TAG_0_0$'s very existence might be threatened. The elite and the commoners alike, the citizens of $TAG_0_0$ demand their government to seek alliance with a greater power to diminish the unavoidable threat we are posing.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC2_MEDIUM;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! A detailed analysis of the chilly relations between our countries led the editor to the conclusion that absent new guarantees, our countries might soon find themselves in a state of war.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC2_SHORT;A recent article in a $TAG_0_0_ADJ$ newspaper startled their nation! Analysis of chilly relations between our countries led the editor to the conclusion that war might be unavoidable.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC3_LONG;Prejudice and hatred reign in $TAG_0_0$. The growing chorus of insults reached new lows on Monday as the $TAG_0_0_ADJ$ foreign minister slapped our ambassador on the lawn of our embassy in $TAG_0_0$. When asked for comment, our minister for foreign affairs said that this was 'More proof, as if any was needed, that they cannot be trusted to behave in a civilised manner. Savages and cads govern in $TAG_0_0$, and the sooner these wretches are rooted out the better'. Diplomatic channels remain open for now, but war may be inevitable.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC3_MEDIUM;Prejudice and hatred reign supreme in $TAG_0_0$. On Monday the $TAG_0_0_ADJ$ foreign minister slapped our ambassador. Our minister for foreign affairs said that 'savages and cads govern in $TAG_0_0$, and the sooner these wretches are rooted out, the better'.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_DESC3_SHORT;On Monday the $TAG_0_0_ADJ$ foreign minister slapped our ambassador. Savages and bounders govern in $TAG_0_0$, and the sooner these wretches are rooted out, the better.;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_TITLE1;$TAG_0_0_UPPER$ FEARS OUR MIGHT!;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_TITLE2;$TAG_0_0$ fears we are coming!;;;;;;;;x;;;;;;;;;;;;;
AI_FEARS_US_TITLE3;$TAG_0_0_ADJ$ insults!;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC1_LONG;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their amiable relations with $TAG_0_1$. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both nations to stand as friends and brothers. Using words like 'trustworthy', 'steadfast' and 'reliable' to describe their relations, the newspaper encouraged $TAG_0_0$'s government to continue aligning themselves with $TAG_0_1$'s policies to pursue common interests, and to strengthen mutual guarantees and assurances.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC1_MEDIUM;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their amiable relations with $TAG_0_1$. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both nations to stand as friends and brothers.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC1_SHORT;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of their great relations with $TAG_0_1$. The editor called on the league with $TAG_0_1$ to be maintained.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC2_LONG;Although history might have put our two countries at odds sometimes, it is clear that fate herself decided to bring us together!', said the $TAG_0_0_ADJ$ government spokesman yesterday in their nation's capital, referring to the recent increase of cooperation with $TAG_0_1$. The abolition of some custom duties between both lands last year and the frequent visits of ambassadors from $TAG_0_0$ seem to show that a guarantee of friendship through a military alliance is indeed a solid possibility.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC2_MEDIUM;Smiling $TAG_0_0_ADJ$ diplomats were seen yesterday at a summit in the $TAG_0_1_ADJ$ capital. '$TAG_0_1$ is our natural ally', mentioned one $TAG_0_0_ADJ$ official. Political analysts predict an alliance pact might be signed soon.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_DESC2_SHORT;Prosperity for the Future with our $TAG_0_1_ADJ$ brothers!' is $TAG_0_0_ADJ$ ruling party's newest slogan. Many say this is an indication of a future military alliance.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_TITLE1;$TAG_0_0$'s relations;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_OTHER_TITLE2;$TAG_0_0_ADJ$-$TAG_0_1_ADJ$ relations;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC1_LONG;Have you ever considered fellow $TAG_0_0_ADJ$ citizens your best friends? Perhaps. However, it certainly seems they consider us as a target, not to fight against, but to befriend! A series of diplomats and envoys in our capital have been outspoken in their support for an alliance between our two great nations, should war break out. 'It is no wonder that we must pledge support to each other in these troubled times. When everyone around you is at each other's throats, a friend in need is a friend indeed!' said a diplomat in an interview.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC1_MEDIUM;$TAG_0_0_ADJ$ diplomats in our capital are outspoken in their support for an alliance between our two great nations. According to governmental sources, relations between us and them are at an all time high and may even lead to a mutual pledge of military support soon.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC1_SHORT;The relations between the $TAG_0_0_ADJ$ government and ours have never been better. Political analysts say that they consider us as a potential ally and friend for peace and war.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC2_LONG;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers. Using words like 'trustworthy', 'reliable' and 'steadfast' to describe our relations, the newspaper encouraged $TAG_0_0$'s government to continue aligning themselves with our policies to pursue common interests and goals, and to strengthen mutual guarantees and assurances.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC2_MEDIUM;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our countries. Calling on numerous examples of peaceful cooperation based on trust and friendship, the editor declared both our nations to stand as friends and brothers.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC2_SHORT;An article in a $TAG_0_0_ADJ$ newspaper paints a picture of amiable relations between our nations. Editor encouraged their government to continue aligning themselves with our policies.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC3_LONG;"Common sense is the order of the day in $TAG_0_0$, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military and cultural spheres, our obviously apparent superiority is readily acknowledged by the snivelling wretches. The $TAG_0_0_ADJ$ foreign minister, in a shameful attempt to ingratiate himself with our elites, said ""We welcome the paternal and guiding hand of $OURCOUNTRY_ADJ$. Long may our countries' friendship continue, to our mutual benefit"". Whether that will be the case remains to be seen.";;;;;;;;x;;x;;;;;;;;;;;
AI_LOVES_US_DESC3_MEDIUM;Common sense is the order of the day in the $TAG_0_0_ADJ$ capital, as their government and people continue to be enamoured with all things $OURCOUNTRY_ADJ$. In the political, military and cultural spheres, our obvious superiority is acknowledged by the wretches.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC3_SHORT;The $TAG_0_0_ADJ$ government and people continue to be enamoured with $OURCOUNTRY$. In all spheres, our obvious superiority is readily acknowledged.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC4_LONG;Our correspondent has been told by his sources within the Foreign office that in the last few weeks, the leader of $TAG_0_0$ made a grand speech to his people praising our nation and the achievements of our people. It is believed that the speech is an attempt by $TAG_0_0$ to draw closer to our mighty nation and it we must response to these overtures with the courtesy typical of the $TAG_0_1_ADJ$ people. We praise these attempts and hope that they will lead to a continued period of collaboration between our two glorious countries.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC4_MEDIUM;After a reportedly very productive meeting with our ambassador last week, a representative of the $TAG_0_0_ADJ$ people gave a speech on the steps of the Foreign office praising our nation and government, opening the door to a new dialogue of collaboration and partnership.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_DESC4_SHORT;A new era of Friendship between our nations has begun' These were the words of the $TAG_0_0_ADJ$ Ambassador as he spoke to assembled journalists following talks in the capital.;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_TITLE1;$TAG_0_0$: Our best friend;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_TITLE2;$TAG_0_0$ stands with us!;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_TITLE3;$TAG_0_0$ knows its place!;;;;;;;;x;;;;;;;;;;;;;
AI_LOVES_US_TITLE4;Warm Relations;;;;;;;;x;;;;;;;;;;;;;
AKH;Astrakhan;;;;;;;;x;;;;;;;;;;;;;
AKH_ADJ;Astrakhanian;;;;;;;;x;;;;;;;;;;;;;
ALA;Aland;;;;;;;;x;;;;;;;;;;;;;
ALA_ADJ;Alandian;;;;;;;;x;;;;;;;;;;;;;
ALA_communist;Communist Party;;;;;;;;x;;;;;;;;;;;;;
ALA_conservative;Conservative Party;;;;;;;;x;;;;;;;;;;;;;
ALA_conservative_2;Svenska partiet;;;;;;;;x;;;;;;;;;;;;;
ALA_conservative_3;Maalaisliitto;;;;;;;;x;;;;;;;;;;;;;
ALA_conservative_4;Svenska folkpartiet;;;;;;;;x;;;;;;;;;;;;;
ALA_traditionalist;Peoples Party;;;;;;;;x;;;;;;;;;;;;;
ALA_traditionalist_2;Vikingar;;;;;;;;x;;;;;;;;;;;;;
ALA_liberal;Liberal Party;;;;;;;;x;;;;;;;;;;;;;
ALA_liberal_2;Edistyspuolue;;;;;;;;x;;;;;;;;;;;;;
ALA_liberal_3;Liberaler;;;;;;;;x;;;;;;;;;;;;;
ALA_populist;Patriot Party;;;;;;;;x;;;;;;;;;;;;;
ALA_progressive;Libertarian Party;;;;;;;;x;;;;;;;;;;;;;
ALA_socialist;Labour Party;;;;;;;;x;;;;;;;;;;;;;
ALB;Albania;;;;;;;;x;;;;;;;;;;;;;
ALB_ADJ;Albanian;;;;;;;;x;;;;;;;;;;;;;
ALB_communist;The Communist Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_conservative;Pasha Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_conservative_2;Royal Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_traditionalist;The Fascist Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_traditionalist_2;The Nationalist Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_liberal;National Assembly;;;;;;;;x;;;;;;;;;;;;;
ALB_liberal_2;The Liberal Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_populist;League of Pirzen;;;;;;;;x;;;;;;;;;;;;;
ALB_progressive;The Radical Faction;;;;;;;;x;;;;;;;;;;;;;
ALB_socialist;The Socialist Faction;;;;;;;;x;;;;;;;;;;;;;
ALD;Algeria;;;;;;;;x;;;;;;;;;;;;;
ALD_1704;Tlemcen;;;;;;;;x;;;;;;;;;;;;;
ALD_1708;Constantine;;;;;;;;x;;;;;;;;;;;;;
ALD_1713;North Central Sahara;;;;;;;;x;;;;;;;;;;;;;
ALD_1714;West Sahara;;;;;;;;x;;;;;;;;;;;;;
ALD_1718;Sahara;;;;;;;;x;;;;;;;;;;;;;
ALD_ADJ;Algerian;;;;;;;;x;;;;;;;;;;;;;
ALD_communist;The Communist Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_conservative;Bey Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_traditionalist;The Fascist Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_traditionalist_2;The Nationalist Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_liberal;Conceil Général;;;;;;;;x;;;;;;;;;;;;;
ALD_liberal_2;Jeunesse Algérienne;;;;;;;;x;;;;;;;;;;;;;
ALD_liberal_3;The Liberal Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_populist;Amir Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_progressive;The Radical Faction;;;;;;;;x;;;;;;;;;;;;;
ALD_socialist;The Socialist Faction;;;;;;;;x;;;;;;;;;;;;;
ALG;Algeria;;;;;;;;x;;;;;;;;;;;;;
ALG_ADJ;Algerian;;;;;;;;x;;;;;;;;;;;;;
ALG_communist;Communist Party;;;;;;;;x;;;;;;;;;;;;;
ALG_conservative;Conservative Party;;;;;;;;x;;;;;;;;;;;;;
ALG_traditionalist;Peoples Party;;;;;;;;x;;;;;;;;;;;;;
ALG_liberal;Liberal Party;;;;;;;;x;;;;;;;;;;;;;
ALG_populist;Patriot Party;;;;;;;;x;;;;;;;;;;;;;
ALG_progressive;Libertarian Party;;;;;;;;x;;;;;;;;;;;;;
ALG_socialist;Labour Party;;;;;;;;x;;;;;;;;;;;;;
ALLIANCENEWDESC;Do you wish to offer an Alliance to $COUNTRY$? Doing so will oblige us to assist each other in times of war.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCEREQDESC;$ACTOR$ offers us an Alliance. By accepting it we are promising to help each other in times of war.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCETITLE;Offer Alliance;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_BUTTON;Form Alliance;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_DESC;If a country accepts our Alliance offer, it may come to our assistance during wars.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_DI;Alliance Offer;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_EFFECT;Alliance with §Y$WHO$§W.\n;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_INVALID_GPS_IN_CRISIS;The Alliance between §Ytwo Great Powers§! can't be formed when the §Ycrisis§! is active.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OFFER;$ACTOR$ offers us an Alliance. By accepting it we are promising to help each other in times of war.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_1;§Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_2;$MONARCHTITLE$, §Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_3;entered a Military Alliance;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_4;with their new ally;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_5;§Y$ACTOR$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_6;*;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_BTN1;OK;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_BTN2;OK;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_BTN3;Go to;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_HEADER;The Foreign Minister reports;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_LOG;§Y$ACTOR$§W entered a Military Alliance with §Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_ACCEPT_SETUP;When a nation accepts another nation's alliance offer;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_1;§Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_2;$MONARCHTITLE$, §Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_3;declined §Y$ACTOR$§W's request;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_4;to join their;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_5;Military Alliance;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_6;*;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_BTN1;OK;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_BTN2;OK;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_BTN3;Go to;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_HEADER;The Foreign Minister reports;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_LOG;$RECIPIENT$ declined a Military Alliance offer from $ACTOR$.;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_OTHER_DECLINE_SETUP;When a nation declines another nation's alliance offer;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_THEY_ACCEPT_1;§Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_THEY_ACCEPT_2;$MONARCHTITLE$, §Y$RECIPIENT$§W;;;;;;;;x;;;;;;;;;;;;;
ALLIANCE_THEY_ACCEPT_3;accepted;;;;;;;;x;;;;;;;;;;;;;
