party_liberal_0_LUN;Angolan Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LUN;MPLA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LUN;Democratic Renewal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_LUN;UNITA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_LUN;National Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LUN;Muslim Brotherhood;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LUN;MPLA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAJ;PDP conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAJ;PDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAJ;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAJ;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAJ;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAJ;Alliance for the Re-liberation of Somalia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAJ;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAS;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAS;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAS;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAS;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAS;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAS;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAT;United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAT;MDC;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAT;ZANU-PF;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAT;ZANU-PF progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAT;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAT;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MNG;People's Party for Reconstruction and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MNG;Forces for Renewal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MNG;Movement for the Liberation of the Congo;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MNG;Movement for the Liberation of the Congo progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MNG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MNG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MNG;Unified Lumumbist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_OYO;People's Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_OYO;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_OYO;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_OYO;All Progressives Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_OYO;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_OYO;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_OYO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SEG;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SEG;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SEG;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SEG;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SEG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SEG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SEG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SHO;United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SHO;MDC;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SHO;ZANU-PF;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SHO;ZANU-PF progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SHO;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SHO;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SHO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SHW;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SHW;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SHW;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SHW;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SHW;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SHW;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SHW;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TIG;United Ethiopian Democratic Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TIG;Coalition for Unity and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TIG;Ethiopian People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TIG;Ethiopian People's Revolutionary Democratic Front progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TIG;Oromo Federalist Democratic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TIG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TIG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TOO;National Resistance Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TOO;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TOO;Forum for Democratic Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TOO;Forum for Democratic Change progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TOO;Uganda People's Defence Force;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TOO;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TOO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRZ;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRZ;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRZ;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRZ;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TRZ;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRZ;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRZ;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_WAD;The Wafd Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_WAD;The Watani Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_WAD;New Wafd Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_WAD;Liberal Constitutional Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_WAD;Saadist Institutional Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_WAD;Liberal Socialists Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_3_WAD;Liberal Socialists Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_WAD;Liberation Rally;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_WAD;National Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_WAD;Arab Socialist Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_WAD;National Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_4_WAD;Egyptian Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_WAD;The Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_WAD;Young Egypt Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_WAD;Nation's Future Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_WAD;The Muslim Brotherhood;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_WAD;Freedom and Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_WAD;Al-Nour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_WAD;Egyptian Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_WAD;Coalition of Socialist Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_WRI;People's Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_WRI;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_WRI;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_WRI;All Progressives Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_WRI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_WRI;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_WRI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_WOL;Senegalese Democratic Party conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_WOL;Senegalese Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_WOL;United in Hope coalition;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_WOL;United in Hope coalition progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_WOL;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_WOL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_WOL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ABU;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ABU;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ABU;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ABU;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ABU;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ABU;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ABU;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BUK;Uzbekistan National Revival Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BUK;Uzbekistan Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BUK;People's Democratic Party of Uzbekistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BUK;Justice Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BUK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BUK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BUK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HDJ;Sudairi Seven;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HDJ;Free Princes Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_HDJ;Liberal Opposition;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HDJ;Arabian Peninsula People's Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_HDJ;Arab Socialist Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_HDJ;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HDJ;Green Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HDJ;Tribal Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HDJ;Wahhabists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_HDJ;Organization for the Islamic Revolution in the Arabian Peninsula;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HDJ;National Renewal Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_HDJ;National Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_HDJ;Communist Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_HDJ;Democratic Assembly of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KHI;Uzbekistan National Revival Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KHI;Uzbekistan Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KHI;People's Democratic Party of Uzbekistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KHI;Justice Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KHI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KHI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KHI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KOK;Uzbekistan National Revival Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KOK;Uzbekistan Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KOK;People's Democratic Party of Uzbekistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KOK;Justice Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KOK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KOK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KOK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MUG;Mongolian Republican Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MUG;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MUG;Mongolian People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MUG;Civil Will-Green Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MUG;Monglian Party for Independence;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MUG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MUG;Mongolian People's Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NEJ;Sudairi Seven;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NEJ;Free Princes Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_NEJ;Liberal Opposition;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NEJ;Arabian Peninsula People's Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_NEJ;Arab Socialist Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_NEJ;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NEJ;Green Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NEJ;Tribal Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NEJ;Wahhabists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_NEJ;Organization for the Islamic Revolution in the Arabian Peninsula;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NEJ;National Renewal Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_NEJ;National Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_NEJ;Communist Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_NEJ;Democratic Assembly of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ASR;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ASR;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ASR;Houthis;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_ASR;General People's Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ASR;Nasserist Unionist People's Organisation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ASR;Al-Islah;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ASR;Al-Islah;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ASR;Yemeni Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ASY;Amal Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_ASY;Future Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ASY;Free Patriotic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_ASY;Lebanese Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ASY;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_ASY;Majd Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ASY;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_ASY;Majd Movement progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ASY;Kataeb Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ASY;Hezbollah;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ASY;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DUR;National United Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DUR;Jamiat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_DUR;Junbish;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_DUR;PIUPA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DUR;Afghan Mellat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_DUR;Pashtun Taliban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DUR;Taliban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DUR;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HAL;Sudairi Seven;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HAL;Free Princes Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_HAL;Liberal Opposition;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HAL;Arabian Peninsula People's Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_HAL;Arab Socialist Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_HAL;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HAL;Green Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HAL;Tribal Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HAL;Wahhabists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_HAL;Organization for the Islamic Revolution in the Arabian Peninsula;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HAL;National Renewal Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_HAL;National Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_HAL;Communist Party of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_HAL;Democratic Assembly of Saudi Arabia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NYE;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NYE;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NYE;Houthis;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_NYE;General People's Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NYE;Nasserist Unionist People's Organisation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NYE;Al-Islah;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NYE;Al-Islah;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NYE;Yemeni Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TCA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TCA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TCA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TCA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TCA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TCA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TCA;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_AWA;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_AWA;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_AWA;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_AWA;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_AWA;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_AWA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_AWA;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BAS;Democratic Turnhalle Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BAS;Congress of Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BAS;SWAPO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BAS;All People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BAS;RDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BAS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BAS;Communist Party of Namibia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BHO;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BHO;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BHO;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BHO;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BHO;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BHO;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BHO;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BIK;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BIK;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BIK;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BIK;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BIK;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BIK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BIK;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BUN;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BUN;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BUN;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BUN;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BUN;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BUN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
